NS,ND,NF,Entropy,LA,LD,LT,Fix,NDEV,AGE,NUC,EXP,REXP,SEXP,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc,bug,commit_date
2,3,3,0.4656310606312473,0,0,2,0,3,6.666666666666667,3,150,142.23702656804926,157,183,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,False,0,2012-12-05 14:13:18+00:00
2,3,3,0.4656310606312473,4,3,17,0,3,6.666666666666667,3,150,142.23702656804926,157,1361,1,2,1,1,6,6,18,2,1,0,6,1,1,0,3,0,1,0,2,1,1,2,0,0,0,10,2,0,False,1,2012-12-05 14:13:18+00:00
2,3,3,0.4656310606312473,0,0,3,0,3,6.666666666666667,3,150,142.23702656804926,157,1561,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,False,0,2012-12-05 14:13:18+00:00
2,3,3,0.4656310606312473,0,0,18,0,3,6.666666666666667,3,150,142.23702656804926,157,1425,2,4,0,4,6,6,18,0,0,1,6,4,4,0,0,0,0,0,4,4,0,1,0,0,0,13,1,0,False,0,2012-12-05 14:13:18+00:00
2,3,3,0.4656310606312473,0,0,4,0,3,6.666666666666667,3,150,142.23702656804926,157,225,1,0,0,0,1,3,4,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0,False,0,2012-12-05 14:13:18+00:00
2,3,3,0.4656310606312473,0,0,3,0,3,6.666666666666667,3,150,142.23702656804926,157,1103,0,0,0,0,1,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,False,0,2012-12-05 14:13:18+00:00
2,3,3,0.4656310606312473,0,0,7,0,3,6.666666666666667,3,150,142.23702656804926,157,1079,2,1,1,0,3,6,7,0,0,1,6,0,0,0,1,0,0,0,0,0,0,2,0,0,0,9,2,0,False,0,2012-12-05 14:13:18+00:00
2,3,3,0.4656310606312473,0,0,9,0,3,6.666666666666667,3,150,142.23702656804926,157,557,1,0,0,0,2,8,9,0,0,0,8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7,1,0,False,1,2012-12-05 14:13:18+00:00
2,3,3,0.4656310606312473,0,0,44,0,3,6.666666666666667,3,150,142.23702656804926,157,835,5,0,0,0,7,24,44,0,8,3,24,0,0,0,2,0,0,1,0,8,1,2,2,0,0,34,1,0,False,1,2012-12-05 14:13:18+00:00
2,3,3,0.4656310606312473,0,0,3,0,3,6.666666666666667,3,150,142.23702656804926,157,1149,2,1,0,1,1,3,3,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,False,0,2012-12-05 14:13:18+00:00
2,3,3,0.4656310606312473,0,0,3,0,3,6.666666666666667,3,150,142.23702656804926,157,823,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,False,0,2012-12-05 14:13:18+00:00
2,3,3,0.4656310606312473,0,0,5,0,3,6.666666666666667,3,150,142.23702656804926,157,1513,2,2,2,0,1,4,5,0,1,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,False,0,2012-12-05 14:13:18+00:00
2,3,3,0.4656310606312473,0,0,3,0,3,6.666666666666667,3,150,142.23702656804926,157,1139,1,1,0,1,1,3,3,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,False,0,2012-12-05 14:13:18+00:00
2,3,3,0.4656310606312473,3,3,41,0,3,6.666666666666667,3,150,142.23702656804926,157,1177,7,1,1,0,10,14,41,1,1,4,14,0,0,0,1,0,3,0,1,7,7,2,0,0,0,11,9,0,False,1,2012-12-05 14:13:18+00:00
2,3,3,0.4656310606312473,0,0,3,0,3,6.666666666666667,3,150,142.23702656804926,157,1527,2,2,1,1,1,1,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,False,0,2012-12-05 14:13:18+00:00
2,3,3,0.4656310606312473,0,0,3,0,3,6.666666666666667,3,150,142.23702656804926,157,813,0,0,0,0,1,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,False,0,2012-12-05 14:13:18+00:00
2,3,3,0.4656310606312473,0,0,5,0,3,6.666666666666667,3,150,142.23702656804926,157,583,1,0,0,0,1,4,5,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0,False,0,2012-12-05 14:13:18+00:00
2,3,3,0.4656310606312473,0,0,6,0,3,6.666666666666667,3,150,142.23702656804926,157,1123,4,1,1,0,1,6,6,0,1,1,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,12,1,0,False,0,2012-12-05 14:13:18+00:00
2,3,3,0.4656310606312473,0,0,5,0,3,6.666666666666667,3,150,142.23702656804926,157,1473,2,2,2,0,1,4,5,0,1,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,False,0,2012-12-05 14:13:18+00:00
2,3,3,0.4656310606312473,0,0,5,0,3,6.666666666666667,3,150,142.23702656804926,157,209,2,2,0,2,1,2,5,1,1,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,10,9,0,False,0,2012-12-05 14:13:18+00:00
2,3,3,0.4656310606312473,0,0,6,0,3,6.666666666666667,3,150,142.23702656804926,157,1497,2,1,1,0,1,4,6,0,2,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12,1,0,False,1,2012-12-05 14:13:18+00:00
2,3,3,0.4656310606312473,0,0,64,0,3,6.666666666666667,3,150,142.23702656804926,157,603,8,1,1,0,5,13,64,1,7,0,13,0,0,0,1,0,3,0,0,7,0,1,2,0,0,49,1,0,False,1,2012-12-05 14:13:18+00:00
2,3,3,0.4656310606312473,0,0,3,0,3,6.666666666666667,3,150,142.23702656804926,157,1159,1,1,0,1,1,3,3,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,False,0,2012-12-05 14:13:18+00:00
2,3,3,0.4656310606312473,0,0,3,0,3,6.666666666666667,3,150,142.23702656804926,157,1113,0,0,0,0,1,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,False,0,2012-12-05 14:13:18+00:00
2,3,3,0.4656310606312473,5,3,106,0,3,6.666666666666667,3,150,142.23702656804926,157,239,14,1,0,1,19,34,108,2,7,3,34,1,2,0,8,0,3,3,2,18,0,2,4,0,0,67,1,0,False,1,2012-12-05 14:13:18+00:00
2,3,3,0.4656310606312473,0,0,5,0,3,6.666666666666667,3,150,142.23702656804926,157,1537,2,2,2,0,1,4,5,0,1,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,False,0,2012-12-05 14:13:18+00:00
2,3,3,0.4656310606312473,0,0,8,0,3,6.666666666666667,3,150,142.23702656804926,157,793,4,1,1,0,1,5,8,0,2,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11,1,0,False,1,2012-12-05 14:13:18+00:00
2,3,3,0.4656310606312473,0,0,3,0,3,6.666666666666667,3,150,142.23702656804926,157,1551,2,2,1,1,1,1,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,False,0,2012-12-05 14:13:18+00:00
2,3,3,0.4656310606312473,0,0,3,0,3,6.666666666666667,3,150,142.23702656804926,157,433,1,3,0,3,1,5,3,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,False,0,2012-12-05 14:13:18+00:00
2,3,3,0.4656310606312473,0,0,3,0,3,6.666666666666667,3,150,142.23702656804926,157,397,2,3,0,3,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,False,0,2012-12-05 14:13:18+00:00
2,3,3,0.4656310606312473,0,0,6,0,3,6.666666666666667,3,150,142.23702656804926,157,957,3,1,0,1,1,8,6,0,0,1,8,0,0,0,0,0,1,1,0,0,1,0,0,0,0,10,1,0,False,0,2012-12-05 14:13:18+00:00
2,3,3,0.4656310606312473,0,0,6,0,3,6.666666666666667,3,150,142.23702656804926,157,983,2,0,0,0,3,3,6,0,0,1,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,12,1,0,False,0,2012-12-05 14:13:18+00:00
2,3,3,0.4656310606312473,0,0,3,0,3,6.666666666666667,3,150,142.23702656804926,157,1003,0,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,False,1,2012-12-05 14:13:18+00:00
2,10,20,3.6621979190876095,11,0,8,0,3,13.133333333333333,8,229,194.65290664390648,230,77,2,0,0,0,2,3,8,0,0,2,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10,9,0,True,0,2013-02-14 11:02:53+01:00
1,2,2,0.7424875695421236,0,0,7,0,3,6.5,2,457,341.88625848404166,417,673,3,1,0,1,2,3,7,1,0,2,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8,1,0,False,0,2013-07-16 11:51:10+02:00
1,2,2,0.7424875695421236,0,1,24,0,3,6.5,2,457,341.88625848404166,417,497,1,2,2,0,7,10,23,3,2,0,10,0,0,1,4,0,0,0,1,4,0,2,0,0,0,10,2,0,False,1,2013-07-16 11:51:10+02:00
1,2,2,0.7424875695421236,0,0,2,0,3,6.5,2,457,341.88625848404166,417,431,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,False,0,2013-07-16 11:51:10+02:00
1,2,2,0.7424875695421236,0,0,3,0,3,6.5,2,457,341.88625848404166,417,481,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,False,0,2013-07-16 11:51:10+02:00
1,2,2,0.7424875695421236,0,1,5,0,3,6.5,2,457,341.88625848404166,417,339,1,2,0,2,1,2,4,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,False,1,2013-07-16 11:51:10+02:00
1,2,2,0.7424875695421236,0,0,22,0,3,6.5,2,457,341.88625848404166,417,359,7,1,0,1,6,15,22,0,3,4,15,1,1,0,2,0,2,0,1,3,0,2,0,0,0,21,1,0,False,1,2013-07-16 11:51:10+02:00
1,2,2,0.7424875695421236,8,4,23,0,3,6.5,2,457,341.88625848404166,417,573,3,3,3,0,7,11,27,0,5,0,11,0,0,0,3,1,0,2,1,7,1,3,0,0,0,24,1,0,False,1,2013-07-16 11:51:10+02:00
1,2,2,0.7424875695421236,5,0,5,0,3,6.5,2,457,341.88625848404166,417,169,6,0,0,0,2,5,10,1,1,3,5,0,0,0,0,0,0,0,0,4,0,1,0,0,0,18,1,0,False,0,2013-07-16 11:51:10+02:00
1,2,2,0.7424875695421236,0,0,3,0,3,6.5,2,457,341.88625848404166,417,447,4,0,0,0,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,False,0,2013-07-16 11:51:10+02:00
1,2,2,0.7424875695421236,0,0,10,0,3,6.5,2,457,341.88625848404166,417,205,2,0,0,0,2,6,10,0,0,1,6,0,0,0,1,0,0,0,1,2,0,1,0,0,0,16,1,0,False,1,2013-07-16 11:51:10+02:00
1,2,2,0.7424875695421236,0,0,8,0,3,6.5,2,457,341.88625848404166,417,549,1,1,1,0,3,6,8,0,0,1,6,0,0,0,0,0,1,0,0,0,0,2,0,0,0,11,2,0,False,0,2013-07-16 11:51:10+02:00
1,2,2,0.7424875695421236,0,0,9,0,3,6.5,2,457,341.88625848404166,417,235,1,0,0,0,5,12,9,0,0,0,12,0,0,0,2,0,1,0,0,0,0,1,0,0,0,10,1,0,False,0,2013-07-16 11:51:10+02:00
1,2,2,0.7424875695421236,0,0,9,0,3,6.5,2,457,341.88625848404166,417,305,0,0,0,0,4,9,9,0,0,0,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10,1,0,False,0,2013-07-16 11:51:10+02:00
1,2,2,0.7424875695421236,0,0,7,0,3,6.5,2,457,341.88625848404166,417,459,3,1,0,1,2,5,7,0,0,2,5,1,1,0,0,0,0,0,1,1,0,1,0,0,0,9,1,0,False,0,2013-07-16 11:51:10+02:00
1,2,2,0.7424875695421236,1,1,11,0,3,6.5,2,457,341.88625848404166,417,271,3,2,0,2,2,8,11,0,1,0,8,1,1,0,1,0,0,0,0,2,0,1,0,0,0,16,1,0,False,0,2013-07-16 11:51:10+02:00
1,1,3,1.584962500721156,0,0,17,0,2,0.0,3,11,10.838494768346786,23,52,2,1,0,1,3,7,17,3,1,0,7,1,1,0,0,1,0,1,1,2,0,2,0,0,0,12,1,0,False,1,2012-09-28 15:49:51+01:00
1,1,3,1.584962500721156,0,0,3,0,2,0.0,3,11,10.838494768346786,23,39,2,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,False,0,2012-09-28 15:49:51+01:00
1,1,3,1.584962500721156,0,0,2,0,2,0.0,3,11,10.838494768346786,23,80,1,0,0,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,False,0,2012-09-28 15:49:51+01:00
1,1,3,1.584962500721156,0,0,3,0,2,0.0,3,11,10.838494768346786,23,45,0,1,1,0,1,2,3,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,False,0,2012-09-28 15:49:51+01:00
1,3,3,1.5,0,0,2,0,3,21.33333333333333,3,206,176.78006188972992,204,227,0,0,0,0,1,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,False,0,2013-01-31 10:05:45+01:00
1,3,3,1.5,0,0,9,0,3,21.33333333333333,3,206,176.78006188972992,204,193,1,0,0,0,2,3,9,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7,1,0,False,0,2013-01-31 10:05:45+01:00
1,3,3,1.5,0,0,2,0,3,21.33333333333333,3,206,176.78006188972992,204,219,0,0,0,0,1,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,False,0,2013-01-31 10:05:45+01:00
1,3,3,1.5,0,0,40,0,3,21.33333333333333,3,206,176.78006188972992,204,261,6,0,0,0,7,21,40,1,6,1,21,0,0,0,3,2,0,0,0,6,0,3,0,0,0,31,1,0,False,0,2013-01-31 10:05:45+01:00
1,3,3,1.5,0,0,5,0,3,21.33333333333333,3,206,176.78006188972992,204,137,2,1,0,1,1,1,5,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,0,False,0,2013-01-31 10:05:45+01:00
1,3,3,1.5,0,0,79,0,3,21.33333333333333,3,206,176.78006188972992,204,151,14,0,0,0,1,16,79,1,10,1,16,0,0,0,0,0,3,0,0,10,0,0,3,0,0,86,1,0,False,1,2013-01-31 10:05:45+01:00
1,3,3,1.5,0,0,3,0,3,21.33333333333333,3,206,176.78006188972992,204,243,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,False,0,2013-01-31 10:05:45+01:00
1,2,2,0.6193821946787638,0,0,5,1,3,31.5,2,54,46.29887697708135,182,503,2,1,1,0,1,0,5,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,False,0,2013-01-10 15:49:04+00:00
1,2,2,0.6193821946787638,32,43,46,1,3,31.5,2,54,46.29887697708135,182,149,5,2,1,1,11,11,35,2,5,2,11,1,1,0,7,0,0,3,2,9,2,4,0,0,0,23,41,0,False,1,2013-01-10 15:49:04+00:00
1,2,2,0.6193821946787638,32,43,14,1,3,31.5,2,54,46.29887697708135,182,139,1,1,0,1,1,1,3,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,False,1,2013-01-10 15:49:04+00:00
1,2,2,0.6193821946787638,0,0,39,1,3,31.5,2,54,46.29887697708135,182,383,11,1,0,1,4,29,39,0,5,3,29,0,0,0,1,0,1,7,7,11,1,1,0,0,0,30,9,0,False,1,2013-01-10 15:49:04+00:00
1,2,2,0.6193821946787638,0,0,25,1,3,31.5,2,54,46.29887697708135,182,309,5,1,1,0,4,16,25,1,2,3,16,0,0,0,1,0,0,4,3,4,0,1,0,0,0,10,10,0,False,1,2013-01-10 15:49:04+00:00
1,2,2,0.6193821946787638,0,0,3,1,3,31.5,2,54,46.29887697708135,182,127,2,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,False,0,2013-01-10 15:49:04+00:00
1,2,2,0.6193821946787638,0,0,10,1,3,31.5,2,54,46.29887697708135,182,275,2,0,0,0,3,5,10,0,0,2,5,0,0,0,1,0,0,0,1,3,0,1,0,0,0,13,1,0,False,0,2013-01-10 15:49:04+00:00
1,15,35,4.314013895181754,0,0,20,0,3,17.0,35,282,237.1883838729121,275,113,0,0,0,0,7,8,20,2,2,0,8,0,0,1,1,1,0,1,0,2,0,5,0,0,0,11,1,0,False,0,2013-03-08 18:18:47+01:00
1,15,35,4.314013895181754,0,0,5,0,3,17.0,35,282,237.1883838729121,275,97,1,0,0,0,1,0,5,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,17,1,0,True,0,2013-03-08 18:18:47+01:00
1,1,1,0.0,0,0,17,1,2,0.0,1,426,318.06508990612696,395,339,1,0,0,0,3,7,17,0,0,1,7,0,0,0,0,0,0,0,1,0,0,2,0,0,0,7,1,0,False,0,2013-07-04 15:41:34+02:00
1,1,1,0.0,0,0,2,1,2,0.0,1,426,318.06508990612696,395,385,0,0,0,0,1,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,False,0,2013-07-04 15:41:34+02:00
1,1,1,0.0,0,0,2,1,2,0.0,1,426,318.06508990612696,395,393,0,0,0,0,1,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,False,0,2013-07-04 15:41:34+02:00
1,1,1,0.0,0,0,4,1,2,0.0,1,426,318.06508990612696,395,159,1,0,0,0,1,3,4,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0,False,0,2013-07-04 15:41:34+02:00
1,1,1,0.0,0,0,2,1,2,0.0,1,426,318.06508990612696,395,131,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,False,0,2013-07-04 15:41:34+02:00
1,1,1,0.0,0,0,7,1,2,0.0,1,426,318.06508990612696,395,139,4,1,0,1,1,3,7,1,2,2,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11,9,0,False,0,2013-07-04 15:41:34+02:00
1,1,1,0.0,0,0,12,1,2,0.0,1,426,318.06508990612696,395,429,4,2,2,0,3,14,12,0,2,3,14,0,0,0,1,0,0,0,2,2,0,1,0,0,0,17,4,0,False,0,2013-07-04 15:41:34+02:00
1,1,1,0.0,2,3,82,1,2,0.0,1,426,318.06508990612696,395,173,13,0,0,0,6,24,81,1,9,3,24,0,0,0,3,0,3,0,0,12,0,2,4,0,0,70,1,0,False,1,2013-07-04 15:41:34+02:00
1,1,1,0.0,8,0,6,1,2,0.0,1,426,318.06508990612696,395,411,0,0,0,0,2,3,6,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,1,0,False,0,2013-07-04 15:41:34+02:00
1,1,1,0.0,0,0,3,1,2,0.0,1,426,318.06508990612696,395,213,1,1,0,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,False,0,2013-07-04 15:41:34+02:00
1,1,1,0.0,0,0,8,1,2,0.0,1,426,318.06508990612696,395,251,3,1,0,1,2,1,8,1,1,3,1,0,0,0,1,0,0,0,0,2,0,1,0,0,0,13,1,0,False,0,2013-07-04 15:41:34+02:00
1,1,1,0.0,0,0,3,1,2,0.0,1,426,318.06508990612696,395,233,2,1,0,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,False,0,2013-07-04 15:41:34+02:00
1,1,1,0.0,0,0,11,0,2,13.0,1,91,88.94981301344575,109,153,3,1,1,0,3,6,11,1,2,2,6,0,0,0,1,0,0,2,0,4,1,2,0,0,0,12,2,0,False,0,2012-11-16 00:52:26+01:00
1,1,1,0.0,0,0,3,0,2,13.0,1,91,88.94981301344575,109,223,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,False,0,2012-11-16 00:52:26+01:00
1,1,1,0.0,2,0,7,0,2,13.0,1,91,88.94981301344575,109,131,4,1,0,1,3,8,9,0,0,2,8,1,1,0,1,0,2,0,0,0,0,1,0,0,0,16,4,0,False,1,2012-11-16 00:52:26+01:00
1,1,1,0.0,0,0,13,0,2,13.0,1,91,88.94981301344575,109,185,2,0,0,0,4,10,13,0,0,2,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,4,0,False,0,2012-11-16 00:52:26+01:00
1,1,1,0.0,0,0,3,0,2,13.0,1,91,88.94981301344575,109,119,2,0,0,0,1,2,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,False,0,2012-11-16 00:52:26+01:00
1,1,1,0.0,0,0,5,0,2,13.0,1,91,88.94981301344575,109,103,4,0,0,0,1,0,5,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,1,0,False,0,2012-11-16 00:52:26+01:00
1,1,1,0.0,0,0,3,0,2,13.0,1,91,88.94981301344575,109,233,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,False,0,2012-11-16 00:52:26+01:00
2,46,162,6.708416150684036,4,0,3,0,3,24.155555555555555,58,325,256.98876885541097,325,119,2,0,0,0,1,1,3,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,False,0,2013-04-22 20:14:34+02:00
2,46,162,6.708416150684036,0,0,3,0,3,24.155555555555555,58,325,256.98876885541097,325,131,1,0,0,0,1,2,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,False,0,2013-04-22 20:14:34+02:00
2,46,162,6.708416150684036,0,0,3,0,3,24.155555555555555,58,325,256.98876885541097,325,93,1,0,0,0,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,False,0,2013-04-22 20:14:34+02:00
2,46,162,6.708416150684036,0,0,8,0,3,24.155555555555555,58,325,256.98876885541097,325,195,1,0,0,0,3,8,8,0,0,2,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,4,0,False,0,2013-04-22 20:14:34+02:00
2,46,162,6.708416150684036,0,0,9,0,3,24.155555555555555,58,325,256.98876885541097,325,143,2,1,0,1,3,5,9,0,0,2,5,1,1,0,1,0,0,0,0,0,0,1,0,0,0,14,4,0,False,0,2013-04-22 20:14:34+02:00
2,46,162,6.708416150684036,0,0,8,0,3,24.155555555555555,58,325,256.98876885541097,325,171,1,1,1,0,2,5,8,1,1,2,5,0,0,0,0,0,0,2,0,3,1,1,0,0,0,9,2,0,False,0,2013-04-22 20:14:34+02:00
2,46,162,6.708416150684036,0,0,4,0,3,24.155555555555555,58,325,256.98876885541097,325,105,1,0,0,0,1,0,4,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,False,0,2013-04-22 20:14:34+02:00
1,3,7,1.9264747914344864,0,0,3,0,3,6.0,2,100,78.83304710541161,320,735,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,False,0,2013-04-17 14:14:02+01:00
1,3,7,1.9264747914344864,0,0,9,0,3,6.0,2,100,78.83304710541161,320,631,2,0,0,0,3,0,9,2,0,3,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,11,1,0,False,0,2013-04-17 14:14:02+01:00
1,3,7,1.9264747914344864,0,0,3,0,3,6.0,2,100,78.83304710541161,320,223,2,1,0,1,1,1,3,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,False,0,2013-04-17 14:14:02+01:00
1,3,7,1.9264747914344864,0,0,3,0,3,6.0,2,100,78.83304710541161,320,213,2,1,0,1,1,1,3,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,False,0,2013-04-17 14:14:02+01:00
1,3,7,1.9264747914344864,0,0,2,0,3,6.0,2,100,78.83304710541161,320,971,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,False,0,2013-04-17 14:14:02+01:00
1,3,7,1.9264747914344864,0,0,27,0,3,6.0,2,100,78.83304710541161,320,863,4,0,0,0,7,12,27,1,5,2,12,0,0,0,5,0,1,1,1,15,1,1,0,0,0,49,1,0,False,0,2013-04-17 14:14:02+01:00
1,3,7,1.9264747914344864,13,0,9,0,3,6.0,2,100,78.83304710541161,320,721,1,6,4,2,1,3,9,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,False,0,2013-04-17 14:14:02+01:00
1,3,7,1.9264747914344864,0,0,7,0,3,6.0,2,100,78.83304710541161,320,943,4,0,0,0,2,3,7,0,1,2,3,0,0,0,1,0,0,0,1,2,0,1,0,0,0,18,1,0,False,0,2013-04-17 14:14:02+01:00
1,3,7,1.9264747914344864,0,0,9,0,3,6.0,2,100,78.83304710541161,320,279,1,2,2,0,3,2,9,0,1,0,2,0,0,0,2,0,0,0,0,3,0,1,0,0,0,23,2,0,False,0,2013-04-17 14:14:02+01:00
1,3,7,1.9264747914344864,48,0,37,0,3,6.0,2,100,78.83304710541161,320,751,3,2,0,2,7,7,37,0,2,1,7,2,2,0,1,0,0,0,0,5,0,2,0,0,0,21,1,0,False,0,2013-04-17 14:14:02+01:00
1,3,7,1.9264747914344864,0,0,3,0,3,6.0,2,100,78.83304710541161,320,981,1,5,4,1,1,1,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,False,0,2013-04-17 14:14:02+01:00
1,3,7,1.9264747914344864,0,0,6,0,3,6.0,2,100,78.83304710541161,320,233,1,2,2,0,1,1,6,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,9,0,False,0,2013-04-17 14:14:02+01:00
1,3,7,1.9264747914344864,0,0,11,0,3,6.0,2,100,78.83304710541161,320,251,1,1,0,1,2,7,11,0,0,0,7,1,1,0,1,0,0,0,0,0,0,1,0,0,0,10,1,0,False,0,2013-04-17 14:14:02+01:00
1,3,7,1.9264747914344864,0,0,5,0,3,6.0,2,100,78.83304710541161,320,199,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,1,0,False,0,2013-04-17 14:14:02+01:00
1,3,7,1.9264747914344864,0,0,4,0,3,6.0,2,100,78.83304710541161,320,849,1,0,0,0,1,2,4,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,4,0,False,0,2013-04-17 14:14:02+01:00
1,3,7,1.9264747914344864,171,2,124,0,3,6.0,2,100,78.83304710541161,320,309,18,2,0,2,5,33,124,1,14,1,33,2,2,0,3,0,1,3,1,31,0,3,3,0,0,95,1,0,False,1,2013-04-17 14:14:02+01:00
